url;md5;class
B%C3%A5rd_Torstensen;7efc1d29cc29ece5395c000f69316a36;musician
B%C3%BCck_Dich;b1da423ec8dfb4341f3307c1eb9b3b49;other
B%C3%BCck_dich;28b0e7d8c8861c5e4bed7e6a977a2d40;other
Baby_Do_You_Wanna_Bump;10fadce62f1411fa3760e42ad860cf33;other
Baby_Don%27t_Forget_My_Number;7374f1b275efdca99fc56457b44c6c2b;other
Baby%27s_Gang;e21c1d1c24f62209d8854641ef0d99f7;musician
Bacchelli;8b323b5a77cdc8037fc47d9d33f3762d;other
Back_in_Your_Arms;24f17819036a121d6abd2e41f4b2e043;other
Backing_singer;45cc23f7bf0c8a42c10fdcecc6090fed;other
Backing_vocalist;0e50f68d5c426292c3d3e3bfed53932c;other
Backstreet_Boys;83dd38b9c9b87df2a95e99f8b5654b81;musician
Bad_Lieutenant_(band);c26bf90b7efb0eb176f34d9db99c9e02;musician
Bad_Religion;627f634764f010a98608616dc65c1b58;musician
Baila_el_Chiki-chiki;acf17474350e310d4c1805957457290c;other
Bailar_pegados;3a3a9b3b4d81df50d6cf2dc20ffd0078;other
Bailemos_un_vals;1d777780acaf4a8eaf3ef1fa8899675f;other
Balearic_house;1092e59017e80cfa70fafec8c1bb0569;other
Ballad_of_Sir_Frankie_Crisp_(Let_It_Roll);75b5e8e85ae6ded691af7ea9d2ca601f;other
Banana_Republic;cfddca5876b3eca7d1d2bdac4916546c;other
Band_(music);bc9bc6db69b1a3793a831f1e7d43dbec;other
Band_Aid_(band);87485d9d4bd14623d0c51f8b34d5d79f;musician
Banda_Osiris;8ab942ec0f143622599d2bf017908bd7;musician
Bandido_(song);a2e296f07a908eb4242c6969e0cce0ef;other
Bang_Bang_(Green_Day_song);82121fb8429fcf5a2fc8268f9d89fdfe;other
Bang_Bang_Lulu#Boney_M._version;f0eb2bded4d8943aebaa3302420a961a;other
Barack_Obama;6463829d079143101c3f30d8eb056cce;other
Barbara_Ann;9def6b10efc158e4cd2208d9a5380ec0;other
Barcelona;550d05ab240ec337038af814ff0de287;other
Barei_(singer);9903b69378ce77f875b697fdfee69b34;musician
Barry_Blue;237007dd071f241c5274514fe8f3e594;musician
Barry_Manilow;5266d315dd1ec7934916eb8262dada3e;musician
Basingstoke;30dd6ae5213099ecaba6dc1025f0d875;other
Basket_Case_(song);95f5169ce75688f6c664c3f0e73dc20a;other
Basket_weaving;0ff9df26fcb837407682d45a3f7603d6;other
Bass_(voice_type);f74348897d07e5bebbebbfeaec2b5319;other
Bass_Guitar_(magazine);279d00ace8873918be00cf1ffff9f4b9;other
Bass_guitar;b20579a4c3ee1cddc6d42a7cb8dbac72;other
Bass_Player_(magazine);c2a4f60c850b1e90e8f6e0ec788a056e;other
Bass_player;1f835cb3a551ca82ac569bd8dd8803de;other
Bataclan_(theatre);528a5aeef0c82af132c7c1944da676dd;other
Bath,_Somerset;c16fc36728dff580d2af90b4fe0983f7;other
Bathory_(band);e3c820c5d9591f04135aae812a82f3bd;musician
Battery_(band);94eeae7137cb1657f58a22d7f2ff2136;musician
Battle_Born_(album);e6bc74a8234b2640a102e9c96a011ffb;other
Battle_Born_Studios;4eab37087981e313c74d6e0d9838ae51;other
Battle_Born_World_Tour;a5d80ab7b731b02872b6c96049b79d8e;other
Battles_(album);df0af3729da8779bc702360829fa7c20;other
Bauer_Media_Group;cc17626abbacefe4a1e55d9119aac3d0;other
Bay_City_Rollers;d55e7e489652a90358f90f213de28ec2;musician
Bayerischer_Rundfunk;b0b040ac18017ff25d45a558027994a3;other
BBC_News;5160dcfd2906831f1a9dbc61a5fc35db;other
BBC_Radio_1_Live_in_Concert_(New_Order_album);31db91ada7f3aa3849796e43e80bf1eb;other
BBC_Radio_1;3f66b60c87858d3d2fa13de1f8e57fe9;other
BBC_Television;93730ea08c46108be6d37f9b8b6d62b5;other
BDSM;7cdee5a4aa919b3e2c4ef488cc2f2387;other
Bea_Miller;2a354f7ad5ddf242c53791bb8761c558;musician
Beat_the_Star;41a7ca5b9d6637ad5a97c11798ffe82b;other
Beat-Club;03ddd73bf602a3936f3d60cab078fe0e;other
Beatallica;227409b76b71c300df8c84f84f21b622;musician
Beats_of_Love;7da34ca66e4f58613db917afc240da92;other
Beatsteaks;b6df70256b6416b20d2411b5ff15ce4f;musician
Beautiful_Day;0d61ae26086e1376f3853b758e9ebe4e;other
Bebe_(singer);00bf3235f6e0d29bb48f5b2b254a5b26;musician
Bebe_Rexha;a0ce65b0758c568e1ac9bac5626801c7;musician
Bee_Gees;290fd0f1b6f0a8baaab92225baaa2489;musician
Behind_the_Music;40bd96548dccf41e873f70bf0747343d;other
Being_Beige;9ffd91b54600f5b7d9c067901b15dada;other
Being_Mick;1ec410e2022008092d6157e561b54dc0;other
Beitragsservice_von_ARD,_ZDF_und_Deutschlandradio;39b2c4bae3b568f18abff503e9deceee;other
Belarus;6542f875eaa09a5c550e5f3986400ad9;other
Belfast_(Boney_M._song);36b9bee013f9889cd2fd37f9e90fd388;other
Belgium_in_the_Eurovision_Song_Contest_1968;dbafd3ab530ab044c70b0e14f63413e0;other
Belgium_in_the_Eurovision_Song_Contest_1971;06699a8e09a7db7ddcc3743efd76d79d;other
Belgium_in_the_Eurovision_Song_Contest_1986;0b4a0c756f1614d6e6557226d783d741;other
Belgium;6c1674d14bf5f95742f572cddb0641a7;other
Believe_(Cher_song);e1b3e8bb394f402eb75025512ba69a5a;other
Believe_(Dima_Bilan_song);30cb86434a89962db5d4080dc9c7d984;other
Belinda_(entertainer);100a2f9fce134d1b1266db60aae92e5c;musician
Bell_Centre;823d4aad6f7bb9b4b777b45fe25177b1;other
Ben_Sharpsteen;45ea419199d85b34095a21ae3bf1c829;musician
Benelux;47c1501d969e3d52c17c8def503cb186;other
Beni_(singer);d07ab99469a85f23047f6c87c9994ae7;musician
Benny_Andersson;fa61f5680de077db9abce0d491f8166f;musician
Benzin_(song);83d792c86b423a6e408fc011f03f3f3d;other
Benzin;138be735c55896dbdbea9b6c5d503b6f;other
Berkeley_Rep;cbd684a9e77f8d1ba9eb2ee07ba65e6a;other
Berkeley_Repertory_Theatre;e3eb18e1c75b71665f2ad8add3056238;other
Berkeley,_California;6eb4390dd0bbe842c74c79db4f4e6fc9;other
Berlin_Senate;fddb6d6e14ebab7bb2cd7ab1ed0b14f8;other
Berlin_U-Bahn;9805d5ce43fa6a35a25a42a0f81413ec;other
Berlin,_Berlin;a899c99befc56d96c15f970ae99def38;other
Bernard_Sumner;2a2fdb307d29a94c8b51ad8492450888;musician
Bernd_Meinunger;faa888b837de401314be1f3e893d29b1;musician
Bertelsmann_Music_Group;d0857dcade5c37272bc24cd91c3fe4c9;other
Bertelsmann;58c18e05ba22551a8b51bec7db1b7df1;musician
Bertholt_Brecht;c55cc42de4aa675b7a9dd7e662d454df;other
Berti_Vogts;43f32071b2a2a1c6a0a8f92f6243fc3d;other
Bertolt_Brecht;1581eb5a9bfd6624de1c2251704abbc9;other
Beslan_school_hostage_crisis;525bb3872bfbf507ad8b6bde6baacc91;other
Best_Alternative_Music_Album;2e53bbd42a8dd8500e6c42e8e4a87b3d;other
Best_Musical_Show_Album;e5d54be422ee388c74077774e5ab74ba;other
Best_of_-_All_G.U.N._Years;7dd8c9d430eab0b539d5deb4e8126b76;other
Best_of_%E2%80%93_All_G.U.N._Years;3fcbe71a67c83156752d919613697cbc;other
Best_of_the_Best_(Milli_Vanilli_album);b16932da762e3a4a59b04a83f1932f5d;other
Best_Reached_Horizons;4c9a226d18d1760d413c26d15b22f47d;other
Best_Rock_Album;30e9907fb42dd6b0718879ca7dfd70ec;other
Best_Rock_Instrumental_Performance;8bb044c3f008685fc5dd651f24fb22a5;other
BET;65345f183b224683684c289e3a06c7b8;other
Beth_(musician);ff64fed5f280231104593eb7350af5e4;musician
Beth_(singer);43ebe5f3bd669f4aa57130d545b39d3f;musician
Beth_Ditto;243d6b27ef7dcb2b78b8026f7d03b1eb;musician
Beth_McCarthy-Miller;5897d07d095210400cc1d6d50747cc71;other
Bette_Midler;84ade49182153e51b0f91500fac239f5;musician
Better_than_You_(Metallica_song);77653030aa73142ef9e90da1b5820b34;other
Betty_Missiego;85107f90ba182050c97a7df26da1f4c4;musician
Betty_Who;83b915a04f9d65899f2be3e1641757b7;musician
Beyonc%C3%A9;6ba5ca5456ebae304f6d2b1d249c4298;musician
Beyond_Magnetic;031308bccbe9e12f410bcf03c1d900ab;other
Beyond_the_Wall_(album);0f2d09521942dbdb55b8f47bf963ed6c;other
Beyond_the_Wall_of_Sleep_(song);37c81408e49e3366d2c1a863746dbedc;other
Bianca_Shomburg;ba1fcf4d589f2e9ffde8491f75e7e843;musician
Bibiana_Fern%C3%A1ndez;27dcc0604ac57c9977e966f205223bf8;musician
Bibliography_of_Madonna;580a503829fa0fa7d17c0a15f6ab8408;other
Biblioth%C3%A8que_nationale_de_France;5155e23c2aee8229cd51503b9b0c4d7c;other
Bibsys;4270f666438c18118cacd05c5d555ea6;other
Big_band;14da9324a46988458b76841df6c244c5;other
Big_Day_Out;04f8af8a3accd82fdd1cf5a89ac949ad;other
Big_Muff;8bafd979f5cf649e862f043031b01829;other
Big_Spender;7f2984bf1f15a962e3da65591fce5b88;other
Big_Talk_(album);e97ca63201e24e4e8b144f396023c4c1;other
Big_Talk;bf8e807114be3125c42d2bef951b8d14;musician
Bild;0da3b78d9546e8fe0065cd3c9ed1879a;other
Bill_Hicks;4b45e5058cc7ba21bcd58e0a7f1a4f80;musician
Bill_Martin_(musician);3b21df9ec4c4523b6c00edb9d1278e57;musician
Billboard_(magazine);0abd03f3eaacb4c8ae61196aaf0ce494;other
Billboard_200;19221730ac57750d06e2e54a6116ae9c;other
Billboard_dance_chart;f47b1e476b700be4571687a43e0d03cf;other
Billboard_Hot_100;a584ace0fa121718852244e07d9daf30;other
Billboard_Music_Awards;aa30c6e1ae09311345f90cd279a8c528;other
Billboard_Women_in_Music;000d07d06476653ac00e54035705e229;other
Billie_Joe_Armstrong;efb6e925a6adcbc667031b90f304216f;musician
Billy_Corgan;91982a3fe99df42f94085c4bd18556f6;musician
Billy_Cox;a594de5c9b3a962a6802184b71a548b0;musician
Billy_Howerdel;639ac42d56de41b8fc63d7022e6e3db2;musician
Bimboland;3a5dfd9bbf457a2728a813c5478cdb86;other
Birmingham;269cb914b20d49fb2f7cc5b1f602b7aa;other
Bisexuality;474d5cff93f88f2ba68e850581678a06;other
Bitterfeld;c527b48310d08f5692d1844568d779f3;other
Bizarre_Love_Triangle;d1c4288538deebb7fc0a0be6941f7d8d;other
Bj%C3%B6rn_Gelotte;80fe62054fe3c6a0e8da1899659fcd60;musician
Bj%C3%B6rn_Ulvaeus;b7ee3062691168edfe2fccb14dba02cd;musician
Black_Box_(band);b77b88f03dd8868b739757cf94be2301;musician
Black_in_Mind;21230894e8c9a3c3cef85e262bc4044b;other
Black_market;fe194815832ffeb2e4b359f74dfa297b;other
Black_metal;37cd8e4149406aaaff99bc29d0f4675b;other
Black_Sabbath;9b9c6f4f42875917e1cb3070e725328f;musician
Black_Sea_(film);4917ba660bc7230a9afa4924d969ff87;other
Black_Smoke_(song);1780966ba43a69c11f179a04545f0352;other
Blackguard_(band);8b5f7f34aaf3d492d55efae9d2f23edb;musician
Blame_It_on_the_Rain;8802ed6894ef46616f38e7143b293d9d;other
Blanca_Li;e93fc7a8b7545cf9b03ea59f6baa3462;other
Bleeding_Love;8e06ae95235b29acfc8c2e4a55169bb5;other
Blender_(magazine);0e76e5d0f45b4c4692715d7955c99c61;other
Blind_Before_I_Stop;59d4154f01ef1f7caa76cbd5eec6bd39;other
Blind_Guardian;60254bb0376562cff9a43422dae1b6c0;musician
Blindness;efc9e412f8896090c558e96c83d0bad4;other
Blink-182;c679c3410a4e8d3f1b31d57a61c54f4f;musician
Blistering;0846f94bbaac1d8d3b405fda379dae95;musician
Blitzkrieg_(band);0d89cce090187186d7351cdf86f1b8d0;musician
BlizzCon;d8a56de127cc9052e4f97ca9d083cef7;other
Blood_and_Honey;ee1fb425a37aa22f6757f1377e284950;other
Blood,_Sweat_%26_Tears;4dbfdc26495d37cbc4833eea1498a6a5;musician
Bloodbath;fe1f86f611c34fba898e4c90b71ec981;musician
Bloody_Disgusting;24842129067c101fd01474235cf3ce01;other
Blossoms_(band);8a062bbaa455c74c8c8a209fb014922a;musician
Blue_Man_Group;971d1bc7863b3b3e3b34760e0cf97b55;musician
Blue_Monday_(New_Order_song);ecf117ed1b7cb06057fd31fe1a8749d5;other
Blue_Tango;d59c5c4db78efc760fad4314327f7b9a;other
Blues_rock;e5b7f189ba81bffbc4029c3829ebf81e;other
Blues;aca2a3c07f76ae685ae818b312e025c5;other
Blur_(band);a312032054ea99aac77a689b8c028149;musician
Blurred_Lines;c85b6bebd84703a488f9e7671431fe6d;other
BMG-Ariola;4566f46abd76de49e02fb934fc3d0418;other
Bo_Diddley;fe63d241736c8ff62cd0b93419b8d6b3;musician
Boarding_school;4491a22a0deb39c409802404e469ab67;other
Bob_Dylan;8d40cb87eee8c0b5e3a2194d94baf5db;musician
Bob_Marley;60be2e1d0d0bb79d6aa63e375eafddec;musician
Bob_Newhart;467bf4021053500f09d0a77574318acc;musician
Bob_Rock;69981c775bf231ad265c3e0149c80f91;musician
Bob_the_Builder;a3e7bc958cc4e466a9cf394361dca3e9;other
Bobbie_Gentry;3e93c9aa07486db8f9c89a9058f0b183;musician
Bobby_Darin;5d1101b4ce487f3d1947ea46aab1665b;musician
Bobby_Farrell;5f8f633c4669e4b4067cc7065c1f246a;musician
Bobby_Fischer;d4b3d5bed782b203fae3329e8fbc2bdc;other
Bobby_Gillespie;e24d117c755a90c85e9275bf68873afb;musician
Bobby_Hebb;5564d5982b5e3af9539d0002bcc65df9;musician
Bobby_Kimball;b77740ff6efdeec4638bbf01cc701062;musician
Bobbysocks!;b7f376ab66c67abea505a98ac21469b3;musician
Bobo_(singer);c9d6fe302928c1c47fdb32559c630504;musician
Bochum;e5f7abdc9c96c4b16466b8b55cd74897;other
Bodas_de_sangre;305876765854381941570307c4f0dc7c;other
Bogner_Amplification;48f14cc389b825179b80c4b662fd6e41;other
Bon_Iver;8671f18f275b08eacff0e9ed74110de3;musician
Bon_Jovi;6e764c747ad6a492be2565bc22f1398b;musician
Bones_(The_Killers_song);8521c187410b6fabf5ff3293449a0f10;other
Boney_(TV_series);bf6ae1bebe27c3f423d95d202effa7bc;other
Boney_M._discography;6e1ac2d967c3a9b5c8e66dde11d2820a;other
Boney_M._discography#Singles;641caf0e4efb7e520f56a4dedb0ed324;other
Boney_M.;2f3a94f2228f50c2b03f7272de550f47;musician
Boney_M;368e45ac9a5edc1e81e77cc2b40cc4d4;musician
Bonnaroo_Music_Festival;e1e28fd9311099e1beec4ccce5a7b3f7;other
Bonne_nuit_ma_ch%C3%A9rie;3489fdb2319677a04dc280b906f13d68;other
Bonnie_McKee;1f914f955950149e9dac364e6dbbfc67;musician
Bono;c5c62b815956d484f119bc55ad712a9a;musician
Boom_Bang-a-Bang;23e5b312bcd9a017f1dbff085adf7433;other
Boonoonoonoos;633e1325a2eb41d55357e1ab00c711af;other
Boots_(The_Killers_song);52f7cf4dcb78d388dcde64075c4c85b3;other
Bootsy_Collins;f0d596368b3d5fcb88a0f4fdccd0bee1;musician
Boris_Dlugosch;e6de14173d395491ca753f54c945f856;musician
Borknagar;b9371576bde3f69c3145f491c12bd125;musician
Born-again_Christian;f9dda30aa8a3b79d12ffa5b6a2464ef1;other
Borough;5396317a831dc7b035dbd1eb1f1f1e6a;other
Boss_Corporation;e806c312aeb616f55db2fef6da55d64d;other
Bossa_nova;8b913d3345d31c84c086ed45dbd6d33f;other
Boston_Globe;1f5cd1e7ebb4f1f0b63fb1681fc9c616;other
Boston_Herald;f08a080c950d9d65e6d5370f2a6dc813;other
Boulevard_of_Broken_Dreams_(Green_Day_song);161ab8e8d227c2d0e87fbe9c0380c35a;other
Box_set;7292f513af13eb99614fe8c12e17bc6f;other
Boxer_(dog);bafd0f7bd33419ab5d88e9e6aa5eb2c2;other
Boxing;19bf99f6abb93fbe21c3ca9cebe96304;other
Boy_George;afef09fa6f602864f9be1a793f1ef992;musician
BR_Fernsehen;b909cac845824e14bdd73b6f5e67aba6;other
Brad_Howell;7507373f7fb3ca8151adcc559735781e;musician
Brad_Wilk;815a804afc268fee43fe65d805a75c8a;musician
Brades;4b74658a3e98f3b32c2b986fca72d21c;other
Brand_New_Love_Affair_(EP);bcdc733018f7505fdf5f522002142276;other
Brandon_Flowers_(American_football);9e33e7f8d36594a3f6e1433610f8ef86;other
Brandon_Flowers_discography;a89ff90fcdc06b91061a2f7eacc6a7e9;other
Brandon_Flowers;c994eb5f30fdbee883f02e90930cd4f7;musician
Braulio_(singer);eb6b75033e8ab5cf9fa5249047467af7;musician
Bravo_(magazine);01df7938836fa059b563fa69b68fd677;other
Bravo_(Spanish_group);18499ca2fa87b94e43b50df6f4779f6e;musician
Bravo_Otto;06dbd946f0fc07e7a875e47669595760;other
Brazil;42537f0fb56e31e20ab9c2305752087d;other
Breach_of_contract;e681621dfc5912fed9a90b108aeb8723;other
Breakdancing;8927a397c9de9d273f777dba30e838bd;other
Bremen_(state);66e116bc9fa4f74459b5add1a06970d5;other
Bremen_Zwei;5549518dbb3ad73cb87feab41c161e9b;other
Bremen-Walle_Telecommunication_Tower;df7d684525b2da7f6b2769edc1f2c89d;other
Bremen;92c1f80a07ad537ddb7e00137d6a25f9;other
Bremerhaven;8d6105d0508b65125c483d7aab26b3b3;other
Brenda_Fassie;a027f93371e586fe78a3508f29e986df;musician
Brendan_Graham;97d8a7842b28600f83dee36de1bcec4d;musician
Brendan_O%27Brien_(music_producer);dde8f4d28d76b89b1941aaa4bc051d12;musician
Brian_Auger;9cdc56edd3cd810e627b067b517750ab;musician
Brian_Karscig;8ef761ecc8d93d489024fa4dcb2c84da;other
Brian_Slagel;a46313cb25766cbfd35b6f40a0d1a475;musician
Brief_Encounters;d6abc45476ea8f948d44c976ab69af78;other
Bright_Eyes_(Art_Garfunkel_song);5561ed9fae15520824da5d6f8742af85;other
Bristol,_Connecticut;2788be5d0948a5695b5d57c34ad365d5;other
Brit_Award_for_International_Group;355d38c135454b88392e28664d9b0b72;other
BRIT_Award;04b000b714e8e43d164fade818210ddd;other
Brit_Awards;c23692baef48cf4f272e476d22dc7e91;other
BRIT_Awards;42b0a4b56b6facfbad9b851df24322e2;other
British_Army;7e214e270b1817174691deec57073920;other
British_Film_Institute;c705d0df751ab685858904348f1e9a25;other
British_Hong_Kong;90dadf13c7261eab0565b404fe150449;other
British_Jamaica;e83a4c6dc2b0c6b540a47fcb805d6da4;other
British_Jamaican;cc42445159c7b3bad96d6952414a3715;other
British_Phonographic_Industry;4a611573c581cb2144a9454f8876e9bf;other
British_Royal_Family;853c318ebff71a3dc81342560e19b778;other
British_Sea_Power;37fe276de89ab69dab7cefc43025c72f;musician
British_West_Indies;f0acbbe768d65a7405870227b90428e5;other
Britney_Spears;3573e5afec457345366bd619eaa0069d;musician
Britt_Lindeborg;d1966fb014109ab5034ecc0788fd5e0b;other
Brittany_Murphy;babda9db0c55778f1b66eb2d95809781;musician
Brixton_Academy;97a3195dffcfe2126cdc98035b4c690c;other
Broadcast_Music_Incorporated;f75dddde1fada94beef3052c7a41f3df;other
Broadway_%28Manhattan%29;be043a4f20a992c0043267198ae33e78;other
Brotherhood_(New_Order_album);6a9048e5fdbe18f44c9bf34e3b1c9406;other
Brotherhood_of_Man;4c0cbb305ac97f6a249f9c6c854524f5;musician
Brown_Girl_in_the_Ring_(song);d51ce33d6ea0feedcdd203203be6bb44;other
Brown_Girl_in_the_Ring_(song)#1993_Remix;0179ce3e21cf79f8f92b0e17277763a2;other
Bruce_Dickinson;67d9af4ad63397888b8459d96b9f1b5f;musician
Bruce_Hornsby;36aff5f40cffa9e0d3b59c14bd648208;musician
Bruce_Sinofsky;91041fc3edf4a700cbfdc1749adce83d;other
Bruce_Springsteen;481141f04c29f1e33f6cbad852e49144;musician
Brujer%C3%ADa_(Son_de_Sol_song);dfdb2b0bfd3b77fbebf0fd84c0fa54c4;other
Brujeria_(band);84998f73114393a7e73b72fe8fdc7869;musician
Bruno_Mars;ba00f20e86b05bdd9e1e4075de6b3f39;musician
Bryan_Adams;219c04bfe59e18ef1f94dedb08cae5ea;musician
Bryan_Ferry;af91b69d20fd66c164365ce5e95faa3b;musician
Brynjard_Tristan;362952f8b7b5745cf2661a22cfa4cbf9;other
Bucks_Fizz;18863eadf08ad1357d122e85350a276c;musician
Buenos_Aires;8e35d28a955f5740c98352f8e81135ae;other
Buler%C3%ADa_(album);a4ce9285e7a738b8664ac3038ccb7b41;other
Buler%C3%ADa_(song);7d2b8a6e1694bcc7890061061187d78c;other
Bullet_for_My_Valentine;6446754eb33cc128c551f448af36ba3c;musician
Bullet_in_a_Bible;d72b5a6f7a717207cb4596f030f9ac7d;other
Bundespr%C3%BCfstelle_f%C3%BCr_jugendgef%C3%A4hrdende_Medien;b36894b6d5c910e3feb824c14e623b24;other
Bundesvision_Song_Contest_2005;05989f9687e918ebae684507ed5f40f4;other
Bundesvision_Song_Contest;17d6a25dd40c5a389157b722a47fe35f;other
Buried_Alive_(Blitzkrieg_song);7216315fd2adede4cdb1377f466ff4d6;other
Bushido_(rapper);d35d347624ca724f1982d5a9a5bda0b3;musician
Butch_Vig;09306d7f1eac0f84da5f689a74873a2b;musician
BuViSoCo;439e37b39cb9e4d4ce38f3388237d171;other
Buzz_Osborne;1bd5b043a82fb19a454621dbb06d96e2;musician
Buzzcocks;fd3a0d500c025a8331b30d05e64fcd6b;musician
Bye,_Bye,_Baby_(Baby_Goodbye);98b2b19e6ecc9b83861dc6eec1f67ab6;other
Byron_Stingily;8d0320716628d142075687079bc7d657;musician
C%C3%A1diz;bc43a18f39ee6d2a6e3c6a0e6f9592fc;other
Cabaret_Voltaire_(band);eb4e613648ec724bc15d097f0c80097d;musician
Cabaret;e47901d93bb6814608633cea8822000c;other
Cadavrexquis;2201f3ccfc7c27d82095fb6c6476fe33;other
Cadet_Records;9001fac77fbb66286b7a3b591ad46c20;other
Cadillac_(band);548be028097ecd8f28c5f2fc1f9002b6;musician
California;356779a9a1696714480f57fa3fb66d4c;other
Calle_13_(band);182dcc405c26241ede0d54116cd574c4;musician
Calvin_Harris;08bfa6b75b808e156afa3dcc8239dbaa;musician
Calypso_music;593eeedc4ca2dea93095ce9cdd782728;other
Cam_de_Leon;9a5128bff149010b573e07d99400af80;other
Camar%C3%B3n_de_la_Isla;f52fab74a326ccf58e55131ef6151886;musician
Cameron_Diaz;d22ca9325b4f80d1170960f32486c25c;other
Camilo_Sesto;112dc5580654a0888fbc5ce61647e668;musician
Camorra_(A_Story_of_Streets,_Women_and_Crime);81de0c0a4e0527c0a7ed98b411773067;other
Camp_(style);e0f178b4e7296f2284dc05d1e6eaf6ed;other
Can_We_Fix_It%3F;98d088c6c03013fd2a37c81bad17f0cf;other
Can%27t_Buy_Me_Love;b825a2848d439577e52435f0b09ed98c;other
Can%27t_Deny_My_Love;1a609f6a66af2163691fad40a86838e2;other
Can%27t_Wait_Until_Tonight;aa9f91bc56c73d4972ce5f880d27abd6;other
Canada;445d337b5cd5de476f99333df6b0c2a7;other
Canale_5;765b8f8c0b0ec709a8545c7eee66bed0;other
Candle_in_the_Wind_1997;fd3291c7bfc456c6bc75199444d6dc9c;other
Cannabis_(drug);5206ced5a30fdd2177b35734d349ee3e;other
Cannes_Film_Festival;715f524f88f73dfbd58299762eb3c508;other
Cannibalism;91060fc8e18b7c44cd03171a67c801ef;other
Canta_y_s%C3%A9_feliz;f1cba14b3f3cecd8a8f3665d2fe8a39a;other
Cantinflas;3d4fd711f8a806b3589d2c4b207e95e8;other
Capital_Cities_(band);17c7af38c1068e8c2969d2a0735382a6;musician
Caracola_(song);cb2172e6cf05dfd519a0db9eba6b3033;other
Caribbean;2c00d92b3645fe19894bf62050fadf47;other
Carl-Michael_Eide;fcb0ce7b102ce0022c537853ea7d167f;other
Carlo_Rustichelli;8e3b37ca95b738a4ba5852a96c4bd934;musician
Carlo_Virz%C3%AC;a9ff1daf048d37f6524e8468c6ed1b86;musician
Carlos_Alomar;324d74275f6b876e1b2900571b3b525a;musician
Carlos_Mendes_(singer);513cca9063eee93f21ed5acc0d783cf2;musician
Carlos_Saura;9051237e7c911c4cffd31a5065ae51f1;other
Carly_Rae_Jepsen;07a9387cae54b04b7710a77680bb8614;musician
Carly_Simon;aa57b1cd82f2b62c30898e8d05d0343b;musician
Carmen_(1983_film);65e599e941962281c757ebedff77530b;other
Carmen;7641b5b1c7276c07e11f9cb5b74ddfc9;other
Carnival_(New_Model_Army_album);6680e6ec9eca4f6009a10a51aacf2630;other
Carola_H%C3%A4ggkvist;f72f9ab1b3f6a44158b32e40f8ec1021;musician
Carole_King;e70e4ee9b7625c8a33a987ddda84ae00;musician
Caron_Bernstein;1c7adecc05d51502ac1070f87342f2f7;musician
Carpe_Tenebrum;b1b4c92278b6fd8618182db02d30cb98;musician
Carrere_Records;9eac675aa58dd98d3ca662c6add6c75d;other
Carrie_Underwood;07b8de3b9f92a91f868f18b89a0ac6cc;musician
Carved_in_Stone_(Rage_album);0968863670f8514029895d1dd18e0744;other
Carved_Up;5db7135867a35770e9d15c6a725ce775;other
Casa_Ricordi;83a58ae4dd5b93df34e40880b1156ee4;other
Casablanca_(film);784da86c783e62cd0d66306ceae713e0;other
Cascada;c6f2732cb61b79d7681bea8ec43201cd;musician
Castanets;c4f86a05055c4a0ee250a5f5c606c8e1;other
Catalan_language;d9c0d024fb9edf27c24095850da33109;other
Catalonia;4b70ef6abcaca1b3311ccd7636aa92e2;other
Catch_22_(Hypocrisy_album);bcc4e626a1278ffd8c6dd76c70ec7d45;other
Catch_Me_If_You_Can;b8bdef8b27b35f7c9b94aa5831253acb;other
CBS_News;c061fe3cfb1294ef4d1b5cb9a6b10878;other
CBS_Radio;92be12560bee34241bc9b08f3b809b77;other
CBS;250c51527f347066847969f002be67a2;other
CCCP_Fedeli_alla_linea;641cd51512394d95717f09bbdb230fdc;musician
CD_Baby;e93ebb00bfb845ba3b33cbb022cae3ed;other
Celebrity;0867a39381398f90adff27ad461d616d;other
